Title,Name,Review text
Redmi A2+ - 3GB/64GB - Mediatek Helio G36 - Android 12- 5000 mAh Battery,ammad K.,"Authentic and genuine product, good packing but badly handled by daraz i guess. delivered within timeline. highly recommend seller. thank you so much."
Redmi A2+ - 3GB/64GB - Mediatek Helio G36 - Android 12- 5000 mAh Battery,*8,Alhamdulillah same recieved as shown in picture. Same specifications A1 condition and fast delivery. Thanks Daraz. i recmond it and i order one more.
Redmi A2+ - 3GB/64GB - Mediatek Helio G36 - Android 12- 5000 mAh Battery,.,Excellent Product and Original one. I bought it in #11.11 Sale. #11.11 is valuable for money saving. Awesome discount i get and original product i receive. Very fast delivery services. Xiaomi is doing very very good as always and daraz done it again very awesome sale. Thank you #daraz and #xiaomi 😊
Samsung Galaxy A04s 4GB+128GB,r I.,Good product Packing is good Stisified the sell as compared product But Price is high as compared market almost 2000
Samsung Galaxy A04s 4GB+128GB,ar Q.,"I have received my Samsung A04S in sealed box and i loved it. Excellent performance, light weight and premium feel make it best phone. I Will love to shop again again from your store .👌🙂"
Samsung Galaxy A04s 4GB+128GB,*5,"Its a brand new phone, I like it. But, no invoice is sent, how to claim warranty? I have asked this in chat also but no reply. Guide me on warranty n send me picture of invoice, please"
Samsung Galaxy A04s 4GB+128GB,*5,"Its a brand new phone, I like it. But, no invoice is sent, how to claim warranty? I have asked this in chat also but no reply. Guide me on warranty n send me picture of invoice, please"
Samsung Galaxy A04s 4GB+128GB,ar Q.,"I have received my Samsung A04S in sealed box and i loved it. Excellent performance, light weight and premium feel make it best phone. I Will love to shop again again from your store .👌🙂"
Samsung Galaxy A04s 4GB+128GB,koor,تھینکس سیلر بہت اچھی پروڈکٹ ہے اوریجنل ہے شاندار رزلٹ ہے اور اچھی طرح پیکنگ کر کے محفوظ حالت میں بھیجا ہے تھینکس دراز
Samsung Galaxy A04s 4GB+128GB,*6,best price 11.11 sale original product PTA approved original packaging 100% ok thanks Daraz thanks HBL thanks seller
Samsung Galaxy A04s 4GB+128GB,san R.,"original product seal packed with all accessories, delivered 2nd day of order placing got HBL discount of 4000rs"
Samsung Galaxy A04s 4GB+128GB,iz A.,"daraz 11.11 on its real high, amazing discounts as for the mobile phone, a genuine product, good safe packing, highly recommended. thanks daraz and HBL"
Samsung Galaxy A04s 4GB+128GB,iz A.,Original And same as advertised.. Received within the given timeline.. Nice device at this price.
Samsung Galaxy A04s 4GB+128GB,na H.,"Genuine and well packed. Delivered in time, good service daraz."
Samsung Galaxy A04s 4GB+128GB,.,Amazing and original product provided by seller. the package was properly sealed with all accessories inside. Warranty card & user guide was also accompanied. The product was offered at the best price compared to open market. Delivery was delayed due to high volume order but a message was received informing about the timeline. Great experience overall #1111
Samsung Galaxy A04s 4GB+128GB,iz A.,Quality is good... Packing also perfect.. Love to my new cell phone.. Highly recommend product.. Thank you Daraz
Samsung Galaxy A04s 4GB+128GB,az K.,received today 26/8/2023. The product is genuine.
Samsung Galaxy A04s 4GB+128GB,eeb A.,original and box pack phone received .. i am happy and enjoy 11.11 discount.. recommended saller and product... 100% authentic... timely delivery thans daraz for such a great facilities. #11.11
Samsung Galaxy A04s 4GB+128GB,iz A.,Quality is good... Packing also perfect.. Love to my new cell phone.. Highly recommend product.. Thank you Daraz
Samsung Galaxy A04s 4GB+128GB,az K.,received today 26/8/2023. The product is genuine.
Samsung Galaxy A04s 4GB+128GB,eeb A.,original and box pack phone received .. i am happy and enjoy 11.11 discount.. recommended saller and product... 100% authentic... timely delivery thans daraz for such a great facilities. #11.11
Samsung Galaxy A04s 4GB+128GB,iz A.,Quality is good... Packing also perfect.. Love to my new cell phone.. Highly recommend product.. Thank you Daraz
Samsung Galaxy A04s 4GB+128GB,az K.,received today 26/8/2023. The product is genuine.
Samsung Galaxy A04s 4GB+128GB,eeb A.,original and box pack phone received .. i am happy and enjoy 11.11 discount.. recommended saller and product... 100% authentic... timely delivery thans daraz for such a great facilities. #11.11
Samsung Galaxy A04s 4GB+128GB,iz A.,Quality is good... Packing also perfect.. Love to my new cell phone.. Highly recommend product.. Thank you Daraz
Samsung Galaxy A04s 4GB+128GB,az K.,received today 26/8/2023. The product is genuine.
Samsung Galaxy A04s 4GB+128GB,eeb A.,original and box pack phone received .. i am happy and enjoy 11.11 discount.. recommended saller and product... 100% authentic... timely delivery thans daraz for such a great facilities. #11.11
Samsung Galaxy A04s 4GB+128GB,iz A.,Quality is good... Packing also perfect.. Love to my new cell phone.. Highly recommend product.. Thank you Daraz
Samsung Galaxy A04s 4GB+128GB,az K.,received today 26/8/2023. The product is genuine.
Samsung Galaxy A04s 4GB+128GB,eeb A.,original and box pack phone received .. i am happy and enjoy 11.11 discount.. recommended saller and product... 100% authentic... timely delivery thans daraz for such a great facilities. #11.11
Redmi A2+ 3GB - 64GB 5000mAh 10W fast charging 6.52” HD+ Dot Drop display PTA Approved system active,oon S.,mobile was box packed looks new. let's see it's working .. recommended and will update this after 6months
Redmi A2+ 3GB - 64GB 5000mAh 10W fast charging 6.52” HD+ Dot Drop display PTA Approved system active,qan H.,#11.11 I received original and same as ordered product very good experience packing was also very safe bundle of thanks daraz and seller I'm highly recommended shopping with daraz and this seller. 5 out of 5. Bundle of thanks daraz
Redmi A2+ 3GB - 64GB 5000mAh 10W fast charging 6.52” HD+ Dot Drop display PTA Approved system active,ammad A.,Original phone seller response is satisfactory delivery is a little late but overall a good experience . Thanks seller and daraz.
Redmi A2+ 3GB - 64GB 5000mAh 10W fast charging 6.52” HD+ Dot Drop display PTA Approved system active,oon S.,mobile was box packed looks new. let's see it's working .. recommended and will update this after 6months
Redmi A2+ 3GB - 64GB 5000mAh 10W fast charging 6.52” HD+ Dot Drop display PTA Approved system active,ammad M.,Original product received. Good product in reasonable price.
Redmi A2+ 3GB - 64GB 5000mAh 10W fast charging 6.52” HD+ Dot Drop display PTA Approved system active,A.,Same product as shown in description amzaing
Redmi A2+ 3GB - 64GB 5000mAh 10W fast charging 6.52” HD+ Dot Drop display PTA Approved system active,a Z.,Zabardast cheez...
Redmi A2+ 3GB - 64GB 5000mAh 10W fast charging 6.52” HD+ Dot Drop display PTA Approved system active,ma N.,Mashallah... Thank you so much Daraz... Good Product Zabardast Product hai.. Outstanding Thanks Daraz.....❤️ #11 11 #11.11
Redmi A2+ 3GB - 64GB 5000mAh 10W fast charging 6.52” HD+ Dot Drop display PTA Approved system active,*.,sooooper thanks to Daraz Seller
Redmi A2+ 3GB - 64GB 5000mAh 10W fast charging 6.52” HD+ Dot Drop display PTA Approved system active,ammad A.,Original mobile hai tech sirat ki warranty k sath pin pack delivered in time
Redmi A2+ 3GB - 64GB 5000mAh 10W fast charging 6.52” HD+ Dot Drop display PTA Approved system active,nihsan,the product is good in quality. and is same as shown. I recommend. but one thing is hands free is not held.
Redmi A2+ 3GB - 64GB 5000mAh 10W fast charging 6.52” HD+ Dot Drop display PTA Approved system active,ammad H.,"phone received in good condition well packed excellent cell phone, just battery goes down early otherwise excellent in this price."
Redmi A2+ 3GB - 64GB 5000mAh 10W fast charging 6.52” HD+ Dot Drop display PTA Approved system active,it W.,Received in perfect condition
Redmi A2+ 3GB - 64GB 5000mAh 10W fast charging 6.52” HD+ Dot Drop display PTA Approved system active,saleen,boaht zabardast.great product
Redmi A2+ 3GB - 64GB 5000mAh 10W fast charging 6.52” HD+ Dot Drop display PTA Approved system active,*.,product is very good quality but delivery was very late
Redmi A2+ 3GB - 64GB 5000mAh 10W fast charging 6.52” HD+ Dot Drop display PTA Approved system active,it W.,Received in perfect condition
Redmi A2+ 3GB - 64GB 5000mAh 10W fast charging 6.52” HD+ Dot Drop display PTA Approved system active,saleen,boaht zabardast.great product
Redmi A2+ 3GB - 64GB 5000mAh 10W fast charging 6.52” HD+ Dot Drop display PTA Approved system active,*.,product is very good quality but delivery was very late
Redmi A2+ 3GB - 64GB 5000mAh 10W fast charging 6.52” HD+ Dot Drop display PTA Approved system active,it W.,Received in perfect condition
Redmi A2+ 3GB - 64GB 5000mAh 10W fast charging 6.52” HD+ Dot Drop display PTA Approved system active,saleen,boaht zabardast.great product
Redmi A2+ 3GB - 64GB 5000mAh 10W fast charging 6.52” HD+ Dot Drop display PTA Approved system active,*.,product is very good quality but delivery was very late
Redmi A2+ 3GB - 64GB 5000mAh 10W fast charging 6.52” HD+ Dot Drop display PTA Approved system active,it W.,Received in perfect condition
Redmi A2+ 3GB - 64GB 5000mAh 10W fast charging 6.52” HD+ Dot Drop display PTA Approved system active,saleen,boaht zabardast.great product
Redmi A2+ 3GB - 64GB 5000mAh 10W fast charging 6.52” HD+ Dot Drop display PTA Approved system active,*.,product is very good quality but delivery was very late
Redmi A2+ 3GB - 64GB 5000mAh 10W fast charging 6.52” HD+ Dot Drop display PTA Approved system active,it W.,Received in perfect condition
Redmi A2+ 3GB - 64GB 5000mAh 10W fast charging 6.52” HD+ Dot Drop display PTA Approved system active,saleen,boaht zabardast.great product
Redmi A2+ 3GB - 64GB 5000mAh 10W fast charging 6.52” HD+ Dot Drop display PTA Approved system active,*.,product is very good quality but delivery was very late
"Infinix Note 30 8GB/128GB - Android 13 - 6.78"" Display - 5000 mAh Battery",ul S.,پن پیک فون ہے۔ جو لوگ کہتے ہیں کہ ڈبے میں کچھ چیزیں کم ہیں ۔ تو شائد اس کی وجہ یہ ہے کہ یہ ماڈل چائنہ اسمبل ہے ۔ باقی اللہ بہتر جانتا ہے۔
"Infinix Note 30 8GB/128GB - Android 13 - 6.78"" Display - 5000 mAh Battery",al S.,"It's 128 gb variant not available in Pakistan but the seller has amazingly provided it. The product is genuine, received well packed and timely deievered. Thanks to seller and daraz..."
"Infinix Note 30 8GB/128GB - Android 13 - 6.78"" Display - 5000 mAh Battery",ammad B.,i have received my phone in time new and original condition best seller best service thank you daraz for best services!
"Infinix Note 30 8GB/128GB - Android 13 - 6.78"" Display - 5000 mAh Battery",al S.,"It's 128 gb variant not available in Pakistan but the seller has amazingly provided it. The product is genuine, received well packed and timely deievered. Thanks to seller and daraz..."
"Infinix Note 30 8GB/128GB - Android 13 - 6.78"" Display - 5000 mAh Battery",am U.,mobile is pta aproved. moible is very good. this mobile was only available on daraz. in market it is not available .the crated goes to daraz. i bought it on 38919 rupess. 8 128 i hope it is a good price
"Infinix Note 30 8GB/128GB - Android 13 - 6.78"" Display - 5000 mAh Battery",lida B.,The product was same as was expected. Although delivery got very late but wait was worth it. Mobile was pin packed and PTA approved.Thanks a lot
"Infinix Note 30 8GB/128GB - Android 13 - 6.78"" Display - 5000 mAh Battery",ammad B.,i have received my phone in time new and original condition best seller best service thank you daraz for best services!
"Infinix Note 30 8GB/128GB - Android 13 - 6.78"" Display - 5000 mAh Battery",an T.,"origional product. pta approved hai, non activated phone tha. sim dal k active kiya warranty 1 year activate hui ha. at first i was worried by reading some negative comments but origional product rcvd. 5 stars to seller ."
"Infinix Note 30 8GB/128GB - Android 13 - 6.78"" Display - 5000 mAh Battery",*.,I have received original product and I would like to purchase anything anytime with the seller again
"Infinix Note 30 8GB/128GB - Android 13 - 6.78"" Display - 5000 mAh Battery",ma S.,As i mentioned before this is a daraz exclusive 128gb version which is not available in the offline market thank you so much.
